,CVCL_1805,CVCL_1859,CVCL_1170,CVCL_2016,CVCL_2017,CVCL_2889,CVCL_2022,CVCL_1240,CVCL_1280,CVCL_0337,CVCL_0065,CVCL_1324,CVCL_2541,CVCL_2976,CVCL_4965,CVCL_2098,CVCL_1380,CVCL_H631,CVCL_H637,CVCL_0013,CVCL_2127,CVCL_3032,CVCL_2633,CVCL_2142,CVCL_8461,CVCL_0466,CVCL_8797,CVCL_1913,CVCL_5363,CVCL_RL84,CVCL_A673,CVCL_0538,CVCL_2209,CVCL_2210,CVCL_9973,CVCL_L177,CVCL_A1EY,CVCL_1797
AC006042.8,1.68724560301355,1.20156485205663,2.54919542844391,1.01001538216341,1.56625331623073,2.58023114741637,1.49668189822566,0.677157051827712,2.30478808907985,1.69368118226197,0.875271664239995,2.22658426932964,2.42280149308773,1.82899865349354,1.61186188893287,3.62173593818255,2.15338716509582,2.64273617354972,2.34194764736776,0.97386043684133,2.35773043175091,2.73952868323218,0.684145291670525,1.40552202806189,1.1655541512358,3.06217737261816,2.57863981205226,1.71882947424429,1.20351934421593,1.245382560777,2.37544219927704,2.22537873361952,3.00726735501331,1.83845800359986,1.00813741567041,1.26872688940408,2.46400854865837,1.3126759212496
AC006050.2,0,0,0,0.627446183642535,0,0.701453793122258,0,0,0,0.553834112542915,0,0,0.659750611894315,0,0,0,0,0,0,0.601072395013947,0,0,0,0,0,0,0,0,0.772841091016563,0,0,0,0,0.56261833729206,0,0,5.08377044407699,0
AC006077.3,2.82473431224895,3.08775744250746,2.90369824910806,3.30265242902748,2.34867468482818,2.31748767065853,2.75582923894965,1.91833990385696,2.47033982468003,2.42998904595961,3.12204194733579,2.56054658212694,2.57611969359917,2.91373512287495,2.30531165383956,3.46727034520357,2.51938690175192,2.88854109821615,2.52498372502677,2.81285478503468,2.94117132593585,2.99247577764372,2.6222745095775,1.40552202806189,2.28552029063165,2.37435759115801,2.64256137006993,3.26495660760763,2.53837717028815,2.59311198840008,1.95972220827782,3.05323431328085,3.09807408589449,3.44075439424115,2.8641802168219,3.00431610969475,2.20429604421199,2.10935769824219
AC006115.7,3.17403677206619,3.22000599843418,3.77620288345349,3.83701330761059,3.7311779657057,3.82284257929994,3.49857505540174,3.68213080248034,3.95939710448822,3.81539482205569,3.29180098522294,3.21429653468419,3.36830554112744,3.69404997058756,3.74062665814576,3.70412317120079,3.90659853164536,3.55346504797152,3.53885472156207,3.36793396796608,3.57459490698294,3.66022151072032,3.83245027753601,3.71380406096474,3.67970623295581,4.03966253104593,3.60189507169173,2.99947431631834,3.48061216672391,3.64058048625599,3.71947035344886,3.74443100288461,3.83287779616863,6.31962118067895,3.23344462490967,3.5698241521577,3.55670273977842,3.59207549009671
AC006116.15,1.29273732774127,1.20156485205663,0,1.28604986764609,1.0627558788647,1.80556573625129,1.28097058378705,2.67799207958076,1.31011940475448,3.14403752347637,1.33475212581699,0.65163944354969,0,1.50076042053202,2.08209246502172,1.8489743588408,1.18912181515669,1.28379633732101,1.12791757106071,2.22362183876474,1.52335770533569,0.748497739392974,1.594995735331,1.11572171433856,0,2.19415907259282,1.28366027065918,1.96065715248931,0.772841091016563,1.245382560777,0,1.32237680915723,1.07268018404696,1.71047243072184,1.28391212591596,1.57577422176506,2.89168883100237,1.03344647089214
AC006116.28,2.44849999944179,0.936176096071883,0.645765404152348,3.12766103424163,3.68471823834037,0.701453793122258,1.49668189822566,2.45539328034931,1.03119348088163,2.80566901592917,0.530489144660542,0.65163944354969,1.05383099448878,1.0088878409552,3.93479538128126,0.727867394513782,3.10544554226691,1.28379633732101,0.71520626087538,3.70267254610746,1.22134172412642,3.09840709728168,0.684145291670525,0,0,1.01944503179226,3.044935939977,2.52131802263098,0.772841091016563,1.78314368039833,0,1.04200180881684,1.07268018404696,3.95810169346102,2.27237939006663,0.823368557815354,1.02674773901923,0.644675239632673
AC006128.2,3.74721897586853,4.10566562038307,4.39266097106329,4.28457053544302,4.02420383612391,4.60134482250024,4.13574980255936,3.57956297107806,4.21601929554384,4.67102637299931,4.2623467730676,4.19308146452783,4.7767934270554,4.62563780496311,4.25148108805418,4.3981398616513,4.91094425261478,4.56722602861174,4.83907960385281,3.70267254610746,4.06734415875076,5.1823323706786,4.36416918625666,4.3819408908838,3.92539813204578,5.73420876830672,4.16675556689432,4.51957863519308,4.42819056821362,5.10920399872766,4.30633632898262,4.73484229818561,4.71477959470579,4.38580134591423,3.75587911607375,4.46172455144313,5.50372056019454,3.85383812752524
AC006129.1,0,0.936176096071883,0,0,0,2.09393314368829,0,0,0,0,0,0,0.659750611894315,0.626619794247016,0.6946628542866,0,0.566108154388983,1.28379633732101,1.8282588237708,0,1.75500400603062,0,0,0,0,0,0,1.5717352584982,0,0,0,1.32237680915723,1.07268018404696,0,1.00813741567041,2.86881289163136,0,0
AC006129.2,5.48317244898724,5.37030828223321,0,4.10019194048922,5.09933540032919,2.58023114741637,0.624177926722566,1.76496541775204,0.643013962741503,1.54746810114653,0.530489144660542,0,0,5.80800919698184,3.33512554119263,0,4.18538627039552,0.835150030599423,0,0,5.30780114426648,0,0,6.04408742273137,0,5.47023539729599,0,4.86123675937916,0,0,2.25510528503265,1.04200180881684,0.673761418562352,4.55021263218864,6.17120990479619,0,0,5.5464025362653
AC006129.3,0.631758237536994,1.7317675678183,0,1.01001538216341,1.34586413188836,0,0,0,0,0.553834112542915,0,0,0,1.50076042053202,0.6946628542866,0,1.18912181515669,0,0.71520626087538,0,1.75500400603062,0,0,2.32561432371427,0,2.19415907259282,0,1.71882947424429,0,0,0,0.650992589770731,0.673761418562352,1.39154292096561,2.27237939006663,0,0,1.53071339086625
AC006130.5,0,1.7317675678183,1.03492420623593,1.01001538216341,0.666376124545817,0.701453793122258,3.08195850454361,1.36221225296583,1.31011940475448,1.69368118226197,2.44203855592188,1.0428767390759,0.659750611894315,0.626619794247016,0.6946628542866,1.14464309042199,1.57007173603988,0.835150030599423,1.64450258696425,2.46069595822542,0,0.748497739392974,1.77671098464061,1.11572171433856,0,1.01944503179226,1.28366027065918,1.39920983846733,0.772841091016563,0.80519461285501,0.797268897652052,1.32237680915723,0.673761418562352,1.9519062594471,0,0.823368557815354,0,1.03344647089214
AC006160.5,2.18921849370532,1.7317675678183,2.47564365182117,1.67973012210723,1.74673440458412,2.6544293870193,2.63910456435662,2.60915488182949,1.98998690571492,3.00754684522954,2.37923955916889,2.00563174548465,1.73546234352166,1.95994295363389,2.19991752221975,2.62813503632016,1.71710625447755,2.17826363851989,1.98343301630963,2.30904544748381,2.10110596001307,2.17438288409373,2.97855881316326,2.21997270581146,2.16641591542323,2.65937951170334,2.51035157549441,2.15524362717864,2.85202095492145,2.83806706355634,1.77119686106703,2.22537873361952,2.95857208072207,2.30888006720149,2.07467613573934,2.1597495522204,2.89168883100237,1.86131800093118
AC006262.4,1.29273732774127,1.20156485205663,0.645765404152348,0.627446183642535,0.666376124545817,1.62269557309566,1.67401776409238,2.05128875555847,0.643013962741503,2.12812605868971,1.50381462399283,1.0428767390759,1.3357717278824,1.0088878409552,1.61186188893287,1.14464309042199,1.18912181515669,1.28379633732101,1.12791757106071,1.24479463084487,0,1.17175253274528,1.594995735331,0.706006615139846,0.743768985694365,1.84292276260637,5.39465245700181,0,1.20351934421593,0,1.77119686106703,0.650992589770731,1.35707294425892,1.1835007973816,0.626069935904633,1.26872688940408,1.70109179578604,0.644675239632673
AC006262.6,1.96940390813272,1.58422829748241,1.86325477147622,1.96146727417253,1.74673440458412,1.39872854750906,2.17479680924023,5.06782609490739,1.98998690571492,3.69424744157705,1.64838574477934,1.54217254145777,1.55545458662236,1.0088878409552,1.10063267689608,2.36423882772328,1.71710625447755,2.01833702882168,1.8282588237708,1.78245688030251,1.75500400603062,0.748497739392974,2.06363465542118,1.96785469257714,2.03118308815765,2.97565147911904,6.72567605142377,0.926636424053398,1.50357353951428,1.54998414720504,1.23516388975679,2.00446228314631,2.04526578035153,1.71047243072184,1.67732637617268,1.81035944151256,1.70109179578604,1.53071339086625
AC006277.2,3.7879286274534,3.4658677614979,1.53251059325296,3.85565466715419,2.58875504162702,3.01145629617439,4.06393534882766,2.53522650310846,3.61329931751188,2.93161341185457,4.09067344837902,1.54217254145777,3.76222156166747,3.83527755346238,3.66651314625413,3.62173593818255,3.13899068281437,4.70622229311572,3.33789604683942,4.02914715624684,2.56176562373087,2.29360256541284,3.24071266960115,2.50835738577158,0.743768985694365,3.61950127264509,4.09694306963753,3.26495660760763,2.2149965492598,3.14709505476963,3.41006808645856,3.78690926422762,1.759237884836,3.22558905841747,4.00651917577436,2.71202704845554,1.52255925474721,3.43001638423266
AC006277.3,3.72622531840955,2.9756587341146,2.3100039432493,3.69577991840474,2.89309183516134,3.62701912980053,2.90876899009855,3.43451919684329,3.19693041773022,3.51321853058844,3.97935010674694,2.86427352371973,3.15373710781311,4.12696051281683,2.83606447184936,2.36423882772328,2.51938690175192,3.55346504797152,2.74884128703047,3.52527037724269,3.00240414914519,3.09840709728168,3.02730556342778,2.42115443750494,2.03118308815765,2.71953395949058,3.50218490320898,3.14099981610321,2.707445541916,3.87143035087175,2.48284113212179,3.44283897408163,2.90738365414632,3.5972391294282,3.64859312379362,2.79348955305587,2.94020414873371,2.54708189851955
AC006296.4,3.21022647694574,2.40481413859226,2.74207429478305,1.67973012210723,2.2538688982189,3.65369905246181,2.35459087087741,2.16861846909875,1.98998690571492,1.69368118226197,1.13117324875351,2.62912051982011,1.88795702522962,1.82899865349354,2.48768363245776,2.77191599143346,1.18912181515669,2.17826363851989,2.74884128703047,2.02717290825441,1.75500400603062,2.4001109134041,1.77671098464061,2.42115443750494,0.743768985694365,2.09021141583106,2.8638517448704,2.23996384374918,1.92125956981328,1.78314368039833,2.95969390331448,2.12100865295106,2.04526578035153,1.9519062594471,2.27237939006663,2.79348955305587,3.53080535090553,1.99300867710244
AC006369.2,0.631758237536994,1.41108988930552,1.31435231857798,1.01001538216341,1.34586413188836,1.62269557309566,1.00555412371581,0,1.98998690571492,1.37615438596968,0.875271664239995,1.0428767390759,2.13705918151853,1.0088878409552,1.10063267689608,1.8489743588408,1.84526709539675,0,1.12791757106071,0.601072395013947,2.35773043175091,1.46821216097515,2.06363465542118,2.7319222647573,1.1655541512358,1.51365633018377,3.73498300129123,0,0.772841091016563,1.54998414720504,1.53867485856765,1.04200180881684,1.57823770227418,2.91077519738607,0,1.57577422176506,0.639738712677953,1.03344647089214
AC006372.4,0,0,0,0,0,1.10967250923102,0,0,0,0,0,0,0,0,0.6946628542866,0,0.566108154388983,1.59238932779768,1.12791757106071,1.24479463084487,0,0.748497739392974,0,3.91686083177469,0,0,0,0,0,0,0,0,0,1.1835007973816,0.626069935904633,1.26872688940408,3.91759143231109,0
AC006372.6,0.631758237536994,0,0,0.627446183642535,0,0,0,1.07723478908636,0,0.553834112542915,1.13117324875351,0,0,0,2.08209246502172,0,0.566108154388983,0.835150030599423,0,2.46069595822542,0,0,0,3.49050269877908,0,0,0,0.926636424053398,0,0,0,0,0.673761418562352,3.365387362904,0.626069935904633,0,2.38470314662115,0
AC006445.11,0,0,0,0,0,0,0,0.677157051827712,0,0.553834112542915,0,0,0,0,0,0,0,0,0,0,3.43064916172718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006460.2,1.01589333591257,0.57385985435202,3.20248654700389,1.01001538216341,1.0627558788647,2.96011978466024,1.28097058378705,0.677157051827712,3.33456467757116,0,0.530489144660542,2.32109652013731,1.3357717278824,0.626619794247016,0.6946628542866,3.78023637076309,0.566108154388983,3.72472804267275,3.08612891209732,0.601072395013947,1.22134172412642,1.88237844928078,1.77671098464061,1.11572171433856,0.743768985694365,1.69178081387022,1.67704313985104,0,1.92125956981328,2.13094124440157,2.48284113212179,1.54111035031141,2.95857208072207,0.56261833729206,0,5.24790702168038,3.89961053955355,2.10935769824219
AC006486.10,3.74721897586853,3.48979798892002,3.3717973924333,3.33425491928081,3.63599438706967,4.27899353552163,3.52444718451627,3.37004886490156,3.83103572829261,3.8474737788799,4.31046579781482,3.70138603248592,3.67139511742955,3.19966910138954,3.33512554119263,2.77191599143346,3.20288288482921,3.47580493962286,3.17727786071762,4.14004330162188,4.52054810475052,3.57033478805433,4.10934314946797,3.15995217945987,4.38797388839841,4.07037328436152,3.87071992465818,3.79528595086718,3.88777854769944,3.50150799624092,4.37003181636917,5.17179924202093,3.36337277051928,3.71427681724204,3.44867263634239,3.60518554718461,3.86264874675679,3.27147996145783
AC006486.9,2.18921849370532,3.22000599843418,2.54919542844391,1.01001538216341,1.34586413188836,3.34816310747006,1.82459195578591,0,1.52797222734423,2.49309543961789,3.09071994985666,0.65163944354969,0.659750611894315,2.43845206890384,3.49944496030145,0,3.0347781485133,0,2.52498372502677,1.91228203152958,3.7578309690079,0,2.18116476265037,1.62993437374504,2.28552029063165,3.31690384763373,3.67065145403876,3.34877969133962,3.5828890772011,2.49602679775837,3.48756610139273,3.72249548176691,1.07268018404696,3.25515598046845,3.73532302761565,1.57577422176506,2.46400854865837,2.79674816786352
AC006509.7,4.67833409192965,4.343290203483,5.32827849081787,5.37395401059859,5.47139657797571,5.51773602745625,4.86192792872815,5.00492524015232,5.48474150833472,5.20146691349239,4.16942856096968,5.15740197484065,5.25540577155748,5.42728821463841,5.50834829492307,6.00299486187497,4.40315499970618,5.99566590683922,5.47717754976658,4.47195597004004,4.50744797489981,5.61271349136498,5.53494477074329,5.18446587964552,5.6513989107158,5.52113162333127,5.28628062508181,4.39586692012606,4.57062747537211,4.52772478696129,5.36217422318175,5.41546073580194,6.01302834721698,4.08016452468488,4.55373541321278,4.53289617127486,5.48158891573236,5.78698069850991
AC006538.1,4.78685398745451,4.5758760855363,3.08517381546948,4.29652586366175,3.79705511585999,2.50008311741928,4.58569786889359,4.14265112439562,3.97645992050924,3.42088400363333,5.23929229852298,5.12515646029577,4.44368471326827,5.04481512663267,3.78714994724772,3.36166482851384,6.10466148285298,4.83862318955421,4.03183497089665,4.17865143633983,3.39117483882416,3.81887395298131,4.23067037510134,3.73851206840441,3.65146049104941,4.54342188260514,3.85242098524802,5.77524286253227,5.0352261149701,3.09246149732089,5.1600024816175,3.38237931714792,3.51733353543222,3.9288273306564,4.9495368567257,4.35272220646509,3.11367751929958,3.85383812752524
AC006538.4,4.82998420026943,4.65266557119207,4.18096095588383,4.34296716561763,4.45719370884999,4.11061584017923,4.41244442256423,4.60280694649864,4.55207910965664,4.40244582990468,4.29149512605446,4.66953969247922,4.60553859130914,4.03885957137162,4.57770885156954,3.32383025337944,5.35973608095353,3.69274188545913,4.76175955941964,4.54457426548827,4.75189307817045,4.42392209404886,4.54645272999481,4.41969320359339,4.37416264350448,4.18457290732789,4.40555618351676,5.181872446493,4.35606927216208,4.72154658654244,4.73979553959386,4.13466545498019,4.13584663730137,4.46705583648482,4.46768065171525,4.84841391517299,4.1958015011292,4.62001804514364
AC006547.13,3.31154408360304,3.48979798892002,3.3717973924333,3.42347847836787,3.53078858441003,3.45000254545166,3.54966679318039,2.80289876589392,4.14712950311255,2.71193026128347,3.41411586075004,3.09692186262858,3.71783916567061,3.33254417015163,3.55829069796942,3.43329276514834,3.6653531215173,4.19355611182312,3.2199149773234,3.42317606011825,3.78535346086449,3.91218645634569,3.314770538079,3.73851206840441,3.27293017852844,4.41275202774552,3.64825385079787,3.29368545115461,3.97904590422159,3.70347784208927,3.62658191951766,2.86299919906668,3.39611971248189,4.0542979063698,3.55362060724394,3.53316634593137,3.32789389454945,3.27147996145783
AC006547.8,0,0,0,0.627446183642535,0,0,0,0,0,0,0,0,0,0,0,2.46015278085671,0.925368288473571,4.32272918723162,0,0,0,2.4001109134041,1.08659167208766,0,1.1655541512358,0,0,0,0,0,0,0,3.93189027939854,0,0,3.00431610969475,0,1.03344647089214
AC006942.4,1.68724560301355,1.58422829748241,1.71149477131775,0.627446183642535,1.34586413188836,0.701453793122258,2.17479680924023,1.91833990385696,0,2.12812605868971,2.60975677612216,0.65163944354969,0.659750611894315,0,2.08209246502172,1.14464309042199,1.57007173603988,0.835150030599423,0.71520626087538,1.91228203152958,1.22134172412642,1.46821216097515,1.08659167208766,1.40552202806189,1.68924672506322,1.51365633018377,1.67704313985104,2.0626759285899,1.50357353951428,0.80519461285501,1.95972220827782,2.48568280102491,1.759237884836,2.62752393788983,1.82800711069786,0.823368557815354,0,0.644675239632673
AC006946.12,0.631758237536994,0.57385985435202,1.03492420623593,0.627446183642535,0.666376124545817,0.701453793122258,0,0.677157051827712,0.643013962741503,0.553834112542915,0.530489144660542,0,0.659750611894315,0.626619794247016,0.6946628542866,0,0.566108154388983,0,0.71520626087538,0.601072395013947,0,0,0.684145291670525,0,0,0,0.625907864086983,0.567016473669882,0,0,0.797268897652052,1.32237680915723,0.673761418562352,0.92049178122803,1.28391212591596,0,1.30507244360645,0.644675239632673
AC006946.16,1.29273732774127,0.936176096071883,2.39624944818684,1.50213918571381,1.0627558788647,1.62269557309566,1.00555412371581,1.07723478908636,1.8583634412881,1.8212177530707,4.16942856096968,1.0428767390759,1.3357717278824,3.30094371165642,1.10063267689608,3.28450774332464,4.26336515620241,1.59238932779768,0.71520626087538,0.601072395013947,1.22134172412642,1.88237844928078,3.59332548807791,1.8131008999782,3.0898212282306,1.84292276260637,1.67704313985104,4.60706740020421,3.09042404766786,3.57345994010658,0.797268897652052,3.35072107189411,1.759237884836,0.56261833729206,0.626069935904633,2.00023668969327,4.1958015011292,0.644675239632673
